x (µm),y (µm),z (µm),bz (nT)
616.0,0.0,5000000.0,-33024.08003946766
620.4000000000001,0.0,5000000.0,-31644.256523577496
624.8000000000001,0.0,5000000.0,38192.73479166441
629.2,0.0,5000000.0,15161.89513495192
633.6,0.0,5000000.0,31022.48956565745
638.0,0.0,5000000.0,58893.16162210889
642.4000000000001,0.0,5000000.0,33216.816518688574
646.8000000000001,0.0,5000000.0,45927.470637252554
651.2,0.0,5000000.0,32700.041629141197
655.6,0.0,5000000.0,77882.7306930907
660.0,0.0,5000000.0,68553.56332380325
664.4000000000001,0.0,5000000.0,94833.2526604645
668.8000000000001,0.0,5000000.0,79997.57508514449
673.2,0.0,5000000.0,70838.47594913095
677.6,0.0,5000000.0,59780.87574476376
682.0,0.0,5000000.0,24313.32723062951
686.4000000000001,0.0,5000000.0,35516.884963726625
690.8000000000001,0.0,5000000.0,20369.59267570637
695.2,0.0,5000000.0,-31294.272048398852
699.6,0.0,5000000.0,23255.070118466392
704.0,0.0,5000000.0,15864.750821492635
708.4000000000001,0.0,5000000.0,33641.797926975414
712.8000000000001,0.0,5000000.0,52843.05734676309
717.2,0.0,5000000.0,28577.498596860096
721.6,0.0,5000000.0,947.5550655224652
726.0000000000001,0.0,5000000.0,41982.42095299065
730.4000000000001,0.0,5000000.0,23494.51824557036
734.8000000000001,0.0,5000000.0,18267.965060658753
739.2,0.0,5000000.0,5693.043476640014
743.6,0.0,5000000.0,-382.6362728887034
748.0000000000001,0.0,5000000.0,21626.72535632737
752.4000000000001,0.0,5000000.0,12478.04902959615
756.8000000000001,0.0,5000000.0,30000.732294865884
761.2,0.0,5000000.0,-4409.45814261795
765.6,0.0,5000000.0,-13842.359294358175
770.0000000000001,0.0,5000000.0,-9584.629879100248
774.4000000000001,0.0,5000000.0,9111.377949011512
778.8000000000001,0.0,5000000.0,-13450.506230583414
783.2,0.0,5000000.0,25716.281015775166
787.6,0.0,5000000.0,-21052.30487359222
792.0000000000001,0.0,5000000.0,22500.191334984265
796.4000000000001,0.0,5000000.0,20681.307432823814
800.8000000000001,0.0,5000000.0,-5627.53257327131
805.2,0.0,5000000.0,115.98846327842693
809.6,0.0,5000000.0,10640.366781444754
814.0000000000001,0.0,5000000.0,13691.77880405914
818.4000000000001,0.0,5000000.0,60845.13370296918
822.8000000000001,0.0,5000000.0,-8017.776053748094
827.2,0.0,5000000.0,16026.04243089445
831.6,0.0,5000000.0,5327.200142346555
836.0000000000001,0.0,5000000.0,-17211.62516332697
840.4000000000001,0.0,5000000.0,20028.517610626295
844.8000000000001,0.0,5000000.0,9547.261470288504
